Date,Open,High,Low,Close,Volume,Adj Close
2014-10-20,3.52,3.53,3.50,3.52,56422200,3.52
2014-10-17,3.52,3.52,3.50,3.52,68879000,3.52
2014-10-16,3.49,3.53,3.48,3.52,89555500,3.52
2014-10-15,3.48,3.51,3.47,3.50,51045300,3.50
2014-10-14,3.48,3.50,3.48,3.48,51424800,3.48
2014-10-13,3.50,3.51,3.48,3.48,82847000,3.48
2014-10-10,3.51,3.52,3.50,3.51,66858500,3.51
2014-10-09,3.52,3.53,3.51,3.52,70150700,3.52
2014-10-08,3.53,3.54,3.49,3.53,103554700,3.53
2014-10-07,3.53,3.53,3.53,3.53,000,3.53
2014-10-06,3.53,3.53,3.53,3.53,000,3.53
2014-10-03,3.53,3.53,3.53,3.53,000,3.53
2014-10-02,3.53,3.53,3.53,3.53,000,3.53
2014-10-01,3.53,3.53,3.53,3.53,000,3.53
2014-09-30,3.52,3.53,3.51,3.53,67466300,3.53
2014-09-29,3.54,3.55,3.51,3.52,82359700,3.52
2014-09-26,3.54,3.56,3.52,3.55,48963600,3.55
2014-09-25,3.56,3.56,3.53,3.55,99746500,3.55
2014-09-24,3.48,3.55,3.48,3.54,119688300,3.54
2014-09-23,3.49,3.50,3.48,3.50,54145900,3.50
2014-09-22,3.54,3.55,3.48,3.49,73100500,3.49
2014-09-19,3.56,3.56,3.53,3.56,85829000,3.56
2014-09-18,3.56,3.57,3.53,3.56,77449600,3.56
2014-09-17,3.56,3.57,3.54,3.56,74210200,3.56
2014-09-16,3.56,3.58,3.54,3.55,119646600,3.55
2014-09-15,3.55,3.57,3.53,3.57,67819900,3.57
2014-09-12,3.55,3.57,3.54,3.57,29257700,3.57
2014-09-11,3.56,3.60,3.54,3.55,60161500,3.55
2014-09-10,3.58,3.58,3.55,3.56,66518300,3.56
2014-09-09,3.61,3.61,3.58,3.59,49912600,3.59
2014-09-08,3.61,3.61,3.61,3.61,000,3.61
2014-09-05,3.59,3.61,3.58,3.61,97710900,3.61
2014-09-04,3.56,3.59,3.54,3.59,80954500,3.59
2014-09-03,3.52,3.56,3.51,3.55,89031700,3.55
2014-09-02,3.48,3.53,3.47,3.52,94003800,3.52
2014-09-01,3.47,3.50,3.45,3.48,65646600,3.48
2014-08-29,3.45,3.48,3.43,3.46,68933700,3.46
2014-08-28,3.48,3.49,3.43,3.44,61143600,3.44
2014-08-27,3.49,3.49,3.47,3.49,48391600,3.49
2014-08-26,3.49,3.51,3.48,3.49,55553100,3.49
2014-08-25,3.51,3.51,3.48,3.50,62128200,3.50
2014-08-22,3.50,3.51,3.49,3.51,45891500,3.51
2014-08-21,3.51,3.52,3.48,3.50,59879000,3.50
2014-08-20,3.51,3.53,3.50,3.52,47680600,3.52
2014-08-19,3.52,3.52,3.50,3.52,52016700,3.52
2014-08-18,3.52,3.54,3.50,3.51,76953000,3.51
2014-08-15,3.51,3.53,3.50,3.52,49403700,3.52
2014-08-14,3.52,3.54,3.50,3.51,53468900,3.51
2014-08-13,3.53,3.54,3.50,3.51,76447400,3.51
2014-08-12,3.57,3.57,3.52,3.53,48251100,3.53
2014-08-11,3.51,3.59,3.50,3.56,84838700,3.56
2014-08-08,3.52,3.53,3.47,3.51,84117500,3.51
2014-08-07,3.57,3.58,3.51,3.52,102245000,3.52
2014-08-06,3.58,3.59,3.55,3.58,72821100,3.58
2014-08-05,3.61,3.62,3.57,3.59,102705600,3.59
2014-08-04,3.59,3.62,3.58,3.61,98156000,3.61
2014-08-01,3.59,3.62,3.58,3.59,102543100,3.59
2014-07-31,3.57,3.60,3.55,3.60,74602200,3.60
2014-07-30,3.59,3.60,3.55,3.57,94851100,3.57
2014-07-29,3.60,3.61,3.57,3.59,111754200,3.59
2014-07-28,3.53,3.62,3.53,3.60,217488800,3.60
2014-07-25,3.49,3.52,3.48,3.52,68339700,3.52
2014-07-24,3.44,3.49,3.43,3.48,94244100,3.48
2014-07-23,3.43,3.45,3.42,3.44,48761900,3.44
2014-07-22,3.41,3.45,3.41,3.43,53147400,3.43
2014-07-21,3.45,3.45,3.41,3.42,40266300,3.42
2014-07-18,3.43,3.46,3.43,3.45,41842900,3.45
2014-07-17,3.45,3.45,3.43,3.45,35123700,3.45
2014-07-16,3.46,3.47,3.45,3.46,43599600,3.46
2014-07-15,3.46,3.47,3.44,3.47,58812300,3.47
2014-07-14,3.45,3.46,3.43,3.45,47915200,3.45
2014-07-11,3.44,3.47,3.44,3.44,28952700,3.44
2014-07-10,3.42,3.46,3.41,3.45,56609100,3.45
2014-07-09,3.47,3.47,3.42,3.42,41657200,3.42
2014-07-08,3.45,3.48,3.44,3.47,56055800,3.47
2014-07-07,3.42,3.45,3.41,3.45,38568700,3.45
2014-07-04,3.42,3.43,3.41,3.42,34768700,3.42
2014-07-03,3.40,3.43,3.40,3.42,40242700,3.42
2014-07-02,3.39,3.42,3.38,3.41,42913600,3.41
2014-07-01,3.40,3.41,3.38,3.39,43298600,3.39
2014-06-30,3.39,3.41,3.38,3.39,30646300,3.39
2014-06-27,3.39,3.40,3.37,3.39,33472700,3.39
2014-06-26,3.38,3.40,3.37,3.39,48194400,3.39
2014-06-25,3.41,3.41,3.37,3.38,51279100,3.38
2014-06-24,3.41,3.42,3.39,3.42,54892400,3.42
2014-06-23,3.44,3.44,3.41,3.41,55131300,3.41
2014-06-20,3.45,3.46,3.37,3.45,106996600,3.45
2014-06-19,3.73,3.74,3.69,3.71,91929100,3.47
2014-06-18,3.73,3.74,3.69,3.74,110170500,3.50
2014-06-17,3.76,3.78,3.70,3.73,107429100,3.49
2014-06-16,3.74,3.78,3.72,3.78,96202100,3.54
2014-06-13,3.70,3.74,3.70,3.74,63714900,3.50
2014-06-12,3.70,3.73,3.69,3.71,47082700,3.47
2014-06-11,3.72,3.75,3.68,3.72,79762400,3.48
2014-06-10,3.66,3.74,3.66,3.73,96285900,3.49
2014-06-09,3.61,3.68,3.61,3.66,50378800,3.43
2014-06-06,3.63,3.65,3.61,3.61,60943000,3.38
2014-06-05,3.57,3.63,3.56,3.63,75230700,3.40
2014-06-04,3.59,3.60,3.56,3.57,49748600,3.34
2014-06-03,3.56,3.60,3.56,3.58,51413700,3.35
2014-06-02,3.56,3.56,3.56,3.56,000,3.33
2014-05-30,3.57,3.58,3.55,3.56,47443100,3.33
2014-05-29,3.58,3.59,3.56,3.57,33706100,3.34
2014-05-28,3.53,3.58,3.53,3.57,47696900,3.34
2014-05-27,3.51,3.55,3.51,3.53,43758900,3.31
2014-05-26,3.53,3.53,3.50,3.51,30899600,3.29
2014-05-23,3.50,3.52,3.49,3.52,29670500,3.30
2014-05-22,3.48,3.52,3.48,3.50,46632600,3.28
2014-05-21,3.46,3.49,3.45,3.49,37612800,3.27
2014-05-20,3.47,3.48,3.45,3.47,36655900,3.25
2014-05-19,3.47,3.48,3.44,3.46,42914100,3.24
2014-05-16,3.47,3.49,3.46,3.48,38486500,3.26
2014-05-15,3.45,3.48,3.44,3.47,36503300,3.25
2014-05-14,3.46,3.48,3.44,3.45,37644800,3.23
2014-05-13,3.49,3.49,3.45,3.46,38603200,3.24
2014-05-12,3.45,3.50,3.44,3.48,68788300,3.26
2014-05-09,3.44,3.47,3.43,3.45,45599400,3.23
2014-05-08,3.40,3.45,3.40,3.43,41258300,3.21
2014-05-07,3.40,3.42,3.40,3.42,31728800,3.20
2014-05-06,3.42,3.43,3.39,3.40,49064000,3.18
2014-05-05,3.42,3.43,3.39,3.42,42750900,3.20
2014-05-02,3.44,3.44,3.44,3.44,000,3.22
2014-05-01,3.44,3.44,3.44,3.44,000,3.22
2014-04-30,3.45,3.45,3.41,3.44,32244800,3.22
2014-04-29,3.45,3.46,3.44,3.45,37890400,3.23
2014-04-28,3.46,3.47,3.45,3.46,44103600,3.24
2014-04-25,3.44,3.46,3.42,3.45,41185600,3.23
2014-04-24,3.43,3.47,3.41,3.42,37571400,3.20
2014-04-23,3.44,3.45,3.42,3.44,33539400,3.22
2014-04-22,3.43,3.47,3.43,3.45,27277900,3.23
2014-04-21,3.46,3.49,3.44,3.44,28167400,3.22
2014-04-18,3.46,3.47,3.44,3.47,24978400,3.25
2014-04-17,3.50,3.50,3.46,3.48,29182600,3.26
2014-04-16,3.46,3.51,3.44,3.50,52377000,3.28
2014-04-15,3.49,3.50,3.44,3.46,34711000,3.24
2014-04-14,3.53,3.54,3.49,3.50,46705300,3.28
2014-04-11,3.55,3.55,3.51,3.52,80135200,3.30
2014-04-10,3.48,3.56,3.47,3.55,97100100,3.32
2014-04-09,3.49,3.51,3.47,3.48,54761600,3.26
2014-04-08,3.43,3.50,3.42,3.50,94074000,3.28
2014-04-07,3.43,3.43,3.43,3.43,000,3.21
2014-04-04,3.41,3.44,3.40,3.43,31393300,3.21
2014-04-03,3.45,3.45,3.41,3.42,52315500,3.20
2014-04-02,3.45,3.46,3.42,3.44,56673400,3.22
2014-04-01,3.45,3.47,3.44,3.45,38552800,3.23
2014-03-31,3.47,3.49,3.43,3.45,60798500,3.23
2014-03-28,3.39,3.49,3.38,3.46,101965900,3.24
2014-03-27,3.39,3.42,3.36,3.38,43623700,3.17
2014-03-26,3.36,3.40,3.36,3.40,50588700,3.18
2014-03-25,3.38,3.38,3.35,3.36,33313700,3.15
2014-03-24,3.35,3.39,3.34,3.38,74527800,3.17
2014-03-21,3.27,3.37,3.27,3.34,126470700,3.13
2014-03-20,3.27,3.32,3.26,3.28,62125900,3.07
2014-03-19,3.25,3.28,3.24,3.28,46684400,3.07
2014-03-18,3.26,3.27,3.24,3.26,36811600,3.05
2014-03-17,3.24,3.26,3.22,3.25,37925400,3.04
2014-03-14,3.25,3.26,3.22,3.24,53106000,3.03
2014-03-13,3.24,3.32,3.23,3.27,82831900,3.06
2014-03-12,3.22,3.23,3.20,3.23,54483100,3.02
2014-03-11,3.26,3.26,3.20,3.23,83643700,3.02
2014-03-10,3.32,3.32,3.25,3.26,66083200,3.05
2014-03-07,3.33,3.34,3.31,3.33,37293000,3.12
2014-03-06,3.32,3.34,3.30,3.33,39202800,3.12
2014-03-05,3.34,3.34,3.31,3.32,40622700,3.11
2014-03-04,3.33,3.34,3.31,3.34,51674300,3.13
2014-03-03,3.33,3.35,3.31,3.33,65326700,3.12
2014-02-28,3.35,3.35,3.32,3.34,54062800,3.13
2014-02-27,3.33,3.36,3.32,3.36,65181800,3.15
2014-02-26,3.36,3.38,3.32,3.34,40669000,3.13
2014-02-25,3.37,3.39,3.36,3.37,45042300,3.16
2014-02-24,3.42,3.42,3.36,3.37,60659200,3.16
2014-02-21,3.44,3.45,3.42,3.44,28805000,3.22
2014-02-20,3.47,3.50,3.43,3.44,55789500,3.22
2014-02-19,3.43,3.52,3.42,3.48,86047300,3.26
2014-02-18,3.44,3.45,3.42,3.43,42180500,3.21
2014-02-17,3.44,3.46,3.43,3.44,51404600,3.22
2014-02-14,3.45,3.45,3.42,3.43,35515400,3.21
2014-02-13,3.43,3.48,3.42,3.44,73477600,3.22
2014-02-12,3.44,3.45,3.43,3.44,39812500,3.22
2014-02-11,3.41,3.47,3.39,3.45,99157900,3.23
2014-02-10,3.41,3.43,3.40,3.42,49508700,3.20
2014-02-07,3.39,3.40,3.37,3.40,27875600,3.18
2014-02-06,3.41,3.41,3.41,3.41,000,3.19
2014-02-05,3.41,3.41,3.41,3.41,000,3.19
2014-02-03,3.41,3.41,3.41,3.41,000,3.19
2014-01-31,3.41,3.41,3.41,3.41,000,3.19
2014-01-30,3.43,3.44,3.40,3.41,27753000,3.19
2014-01-29,3.38,3.44,3.38,3.44,60262400,3.22
2014-01-28,3.36,3.40,3.35,3.39,50011200,3.17
2014-01-27,3.39,3.40,3.33,3.36,99385300,3.15
2014-01-24,3.40,3.41,3.39,3.40,49522600,3.18
2014-01-23,3.41,3.42,3.39,3.40,53203600,3.18
2014-01-22,3.40,3.43,3.39,3.43,78229800,3.21
2014-01-21,3.39,3.42,3.38,3.40,51800500,3.18
2014-01-20,3.41,3.42,3.38,3.40,52516500,3.18
2014-01-17,3.41,3.42,3.40,3.41,61018800,3.19
2014-01-16,3.45,3.46,3.42,3.43,77381200,3.21
2014-01-15,3.51,3.52,3.44,3.46,70814600,3.24
2014-01-14,3.53,3.53,3.50,3.52,43708000,3.30
2014-01-13,3.54,3.55,3.52,3.54,44410600,3.32
2014-01-10,3.53,3.55,3.50,3.53,41733700,3.31
2014-01-09,3.56,3.58,3.51,3.53,44621500,3.31
2014-01-08,3.54,3.58,3.53,3.57,51944300,3.34
2014-01-07,3.53,3.55,3.51,3.55,41238500,3.32
2014-01-06,3.56,3.56,3.51,3.55,69846500,3.32
2014-01-03,3.57,3.58,3.55,3.56,43531000,3.33
2014-01-02,3.58,3.59,3.56,3.58,40377000,3.35
2014-01-01,3.58,3.58,3.58,3.58,000,3.35
2013-12-31,3.56,3.59,3.55,3.58,57586000,3.35
2013-12-30,3.59,3.59,3.55,3.55,47632100,3.32
2013-12-27,3.55,3.60,3.53,3.58,67922500,3.35
2013-12-26,3.59,3.59,3.53,3.55,43935800,3.32
2013-12-25,3.59,3.60,3.58,3.59,28685300,3.36
2013-12-24,3.59,3.60,3.57,3.58,34304600,3.35
2013-12-23,3.58,3.60,3.56,3.58,49355300,3.35
2013-12-20,3.63,3.63,3.56,3.57,142684500,3.34
2013-12-19,3.67,3.68,3.62,3.63,86428500,3.40
2013-12-18,3.68,3.68,3.66,3.67,58427900,3.44
2013-12-17,3.70,3.71,3.67,3.68,48892400,3.45
2013-12-16,3.72,3.73,3.68,3.69,69446300,3.46
2013-12-13,3.75,3.76,3.69,3.72,107806900,3.48
2013-12-12,3.78,3.78,3.75,3.76,62866600,3.52
2013-12-11,3.79,3.80,3.77,3.78,97506100,3.54
2013-12-10,3.80,3.81,3.79,3.80,62140100,3.56
2013-12-09,3.81,3.82,3.79,3.80,75200400,3.56
2013-12-06,3.81,3.82,3.80,3.81,53427400,3.57
2013-12-05,3.83,3.83,3.80,3.81,107624300,3.57
2013-12-04,3.82,3.84,3.80,3.83,96474400,3.59
2013-12-03,3.83,3.84,3.81,3.82,87396500,3.58
2013-12-02,3.80,3.89,3.79,3.87,180756400,3.62
2013-11-29,3.80,3.81,3.79,3.80,44417900,3.56
2013-11-28,3.80,3.82,3.79,3.80,54866900,3.56
2013-11-27,3.79,3.81,3.78,3.79,55903100,3.55
2013-11-26,3.81,3.82,3.78,3.79,65840700,3.55
2013-11-25,3.84,3.85,3.81,3.81,55860100,3.57
2013-11-22,3.85,3.87,3.83,3.86,98675000,3.61
2013-11-21,3.81,3.90,3.78,3.89,139544100,3.64
2013-11-20,3.82,3.83,3.80,3.83,68914400,3.59
2013-11-19,3.83,3.83,3.81,3.82,84187400,3.58
2013-11-18,3.79,3.84,3.78,3.83,112763200,3.59
2013-11-15,3.79,3.82,3.77,3.79,87888200,3.55
2013-11-14,3.79,3.80,3.77,3.79,58442400,3.55
2013-11-13,3.83,3.84,3.78,3.80,56792700,3.56
2013-11-12,3.83,3.85,3.82,3.83,54041600,3.59
2013-11-11,3.81,3.84,3.80,3.83,41947800,3.59
2013-11-08,3.82,3.84,3.82,3.82,39277500,3.58
2013-11-07,3.80,3.84,3.79,3.83,48997000,3.59
2013-11-06,3.82,3.83,3.80,3.80,38648700,3.56
2013-11-05,3.83,3.84,3.80,3.83,53021700,3.59
2013-11-04,3.85,3.86,3.83,3.84,42672700,3.60
2013-11-01,3.83,3.85,3.81,3.84,50528900,3.60
2013-10-31,3.81,3.84,3.77,3.82,69400600,3.58
2013-10-30,3.80,3.82,3.77,3.81,47451800,3.57
2013-10-29,3.76,3.82,3.76,3.80,64097100,3.56
2013-10-28,3.79,3.80,3.75,3.76,24989000,3.52
2013-10-25,3.81,3.84,3.77,3.78,53654200,3.54
2013-10-24,3.85,3.85,3.80,3.81,46042900,3.57
2013-10-23,3.86,3.87,3.84,3.84,30600600,3.60
2013-10-22,3.86,3.87,3.84,3.84,26220900,3.60
2013-10-21,3.85,3.87,3.83,3.86,37138700,3.61
2013-10-18,3.86,3.89,3.84,3.84,47014200,3.60
2013-10-17,3.86,3.88,3.85,3.86,40433200,3.61
2013-10-16,3.84,3.87,3.84,3.86,47325100,3.61
2013-10-15,3.87,3.88,3.83,3.84,53611600,3.60
2013-10-14,3.90,3.91,3.86,3.88,37252900,3.63
2013-10-11,3.87,3.90,3.87,3.89,51993500,3.64
2013-10-10,3.86,3.88,3.84,3.86,38118400,3.61
2013-10-09,3.85,3.87,3.84,3.86,35103600,3.61
2013-10-08,3.85,3.87,3.84,3.87,41966000,3.62
2013-10-07,3.86,3.86,3.86,3.86,000,3.61
2013-10-04,3.86,3.86,3.86,3.86,000,3.61
2013-10-03,3.86,3.86,3.86,3.86,000,3.61
2013-10-02,3.86,3.86,3.86,3.86,000,3.61
2013-10-01,3.86,3.86,3.86,3.86,000,3.61
2013-09-30,3.87,3.87,3.84,3.86,32649900,3.61
2013-09-27,3.85,3.88,3.84,3.86,35391100,3.61
2013-09-26,3.88,3.89,3.83,3.85,58732500,3.61
2013-09-25,3.89,3.91,3.88,3.88,39041500,3.63
2013-09-24,3.90,3.91,3.87,3.89,60147000,3.64
2013-09-23,3.92,3.93,3.90,3.91,56414000,3.66
2013-09-20,3.91,3.91,3.91,3.91,000,3.66
2013-09-18,3.94,3.94,3.90,3.91,55580400,3.66
2013-09-17,3.97,3.98,3.93,3.93,53882200,3.68
2013-09-16,3.99,4.01,3.97,3.98,59996800,3.73
2013-09-13,4.03,4.03,3.98,3.99,66748400,3.74
2013-09-12,3.99,4.08,3.97,4.05,126787600,3.79
2013-09-11,4.00,4.01,3.98,3.99,79227200,3.74
2013-09-10,4.05,4.06,3.97,3.98,172953800,3.73
2013-09-09,3.91,4.11,3.91,4.08,221307300,3.82
2013-09-06,3.91,3.93,3.90,3.91,32674700,3.66
2013-09-05,3.92,3.93,3.90,3.91,21945100,3.66
2013-09-04,3.93,3.94,3.89,3.93,45696700,3.68
2013-09-03,3.90,3.94,3.88,3.94,56771000,3.69
2013-09-02,3.90,3.90,3.88,3.89,37010500,3.64
2013-08-30,3.87,3.90,3.86,3.90,31990400,3.65
2013-08-29,3.90,3.90,3.86,3.87,23135000,3.62
2013-08-28,3.90,3.90,3.87,3.88,29837100,3.63
2013-08-27,3.92,3.93,3.90,3.90,27050200,3.65
2013-08-26,3.89,3.94,3.87,3.93,33245100,3.68
2013-08-23,3.92,3.93,3.86,3.89,36744700,3.64
2013-08-22,3.93,3.94,3.85,3.91,39646800,3.66
2013-08-21,3.93,3.94,3.90,3.92,31513400,3.67
2013-08-20,3.93,3.95,3.91,3.92,52095300,3.67
2013-08-19,3.91,3.95,3.90,3.93,72007900,3.68
2013-08-16,3.95,4.35,3.93,3.95,188160900,3.70
2013-08-15,3.95,3.97,3.94,3.95,34227100,3.70
2013-08-14,3.95,3.97,3.93,3.94,30336900,3.69
2013-08-13,3.95,3.96,3.92,3.95,35574900,3.70
2013-08-12,3.91,3.96,3.90,3.95,49523200,3.70
2013-08-09,3.91,3.92,3.89,3.91,30281100,3.66
2013-08-08,3.89,3.92,3.89,3.90,22868000,3.65
2013-08-07,3.90,3.92,3.89,3.89,35240500,3.64
2013-08-06,3.91,3.93,3.90,3.90,32512400,3.65
2013-08-05,3.92,3.93,3.90,3.92,16254600,3.67
2013-08-02,3.93,3.94,3.91,3.91,32883600,3.66
2013-08-01,3.90,3.93,3.89,3.91,40477900,3.66
2013-07-31,3.92,3.92,3.89,3.89,29717900,3.64
2013-07-30,3.90,3.93,3.88,3.91,49860100,3.66
2013-07-29,3.90,3.91,3.88,3.89,39507200,3.64
2013-07-26,3.90,3.93,3.90,3.91,36040400,3.66
2013-07-25,3.93,3.94,3.91,3.91,38625800,3.66
2013-07-24,3.93,3.94,3.90,3.92,53214800,3.67
2013-07-23,3.91,3.95,3.90,3.93,102304900,3.68
2013-07-22,3.92,3.94,3.89,3.93,132711300,3.68
2013-07-19,3.93,3.95,3.90,3.95,113155400,3.70
2013-07-18,3.94,3.95,3.92,3.93,65355300,3.68
2013-07-17,3.94,3.97,3.92,3.95,67698800,3.70
2013-07-16,3.93,3.96,3.92,3.95,59191500,3.70
2013-07-15,3.96,3.97,3.93,3.94,73051000,3.69
2013-07-12,3.97,3.98,3.91,3.96,131031200,3.71
2013-07-11,3.93,4.02,3.92,3.98,164164500,3.73
2013-07-10,3.93,3.96,3.90,3.93,81234100,3.68
2013-07-09,3.93,3.96,3.90,3.95,118351100,3.70
2013-07-08,3.93,3.96,3.90,3.95,93260700,3.70
2013-07-05,3.91,3.96,3.90,3.95,60555600,3.70
2013-07-04,3.91,3.95,3.90,3.91,89915300,3.66
2013-07-03,3.97,3.99,3.92,3.94,198895400,3.69
2013-07-02,3.97,4.03,3.95,4.02,173295900,3.76
2013-07-01,3.96,4.04,3.94,4.03,195591800,3.77
2013-06-28,3.82,4.04,3.80,4.02,160012500,3.76
2013-06-27,3.73,3.83,3.72,3.81,100605000,3.57
2013-06-26,3.79,3.79,3.40,3.74,162884400,3.50
2013-06-25,3.88,3.97,3.81,3.96,147931200,3.51
2013-06-24,4.03,4.03,3.87,3.90,88041800,3.45
2013-06-21,4.05,4.06,4.00,4.02,68528900,3.56
2013-06-20,4.14,4.15,4.04,4.06,45461300,3.60
2013-06-19,4.16,4.16,4.12,4.15,28786500,3.68
2013-06-18,4.15,4.17,4.12,4.16,39691800,3.68
2013-06-17,4.16,4.18,4.12,4.12,28879500,3.65
2013-06-14,4.13,4.17,4.10,4.16,67631500,3.68
2013-06-13,4.15,4.15,4.07,4.14,80299900,3.67
2013-06-12,4.17,4.17,4.17,4.17,000,3.69
2013-06-11,4.17,4.17,4.17,4.17,000,3.69
2013-06-10,4.17,4.17,4.17,4.17,000,3.69
2013-06-07,4.15,4.19,4.15,4.17,57682400,3.69
2013-06-06,4.22,4.24,4.14,4.15,80415500,3.68
2013-06-05,4.21,4.24,4.19,4.21,58602000,3.73
2013-06-04,4.21,4.23,4.19,4.22,72423000,3.74
2013-06-03,4.20,4.23,4.18,4.21,46775400,3.73
2013-05-31,4.20,4.23,4.18,4.18,26410400,3.70
2013-05-30,4.19,4.22,4.18,4.20,40534400,3.72
2013-05-29,4.19,4.22,4.18,4.21,49039300,3.73
2013-05-28,4.14,4.20,4.13,4.19,49309000,3.71
2013-05-27,4.15,4.18,4.13,4.13,30953700,3.66
2013-05-24,4.18,4.20,4.15,4.16,37241000,3.68
2013-05-23,4.16,4.21,4.15,4.16,64477200,3.68
2013-05-22,4.19,4.20,4.16,4.16,39746100,3.68
2013-05-21,4.18,4.21,4.16,4.20,45848700,3.72
2013-05-20,4.17,4.22,4.16,4.19,90944800,3.71
2013-05-17,4.09,4.18,4.09,4.16,69448400,3.68
2013-05-16,4.06,4.11,4.05,4.09,38224800,3.62
2013-05-15,4.08,4.09,4.06,4.06,26143700,3.60
2013-05-14,4.10,4.12,4.06,4.08,32641400,3.61
2013-05-13,4.12,4.12,4.09,4.10,31201200,3.63
2013-05-10,4.09,4.12,4.09,4.11,43099000,3.64
2013-05-09,4.11,4.12,4.09,4.09,31639800,3.62
2013-05-08,4.10,4.12,4.09,4.10,58091300,3.63
2013-05-07,4.09,4.11,4.08,4.09,43728800,3.62
2013-05-06,4.09,4.12,4.08,4.10,42808100,3.63
2013-05-03,4.07,4.13,4.06,4.08,68244200,3.61
2013-05-02,4.05,4.08,4.03,4.07,58032100,3.60
2013-05-01,4.05,4.05,4.05,4.05,000,3.59
2013-04-30,4.05,4.05,4.05,4.05,000,3.59
2013-04-29,4.05,4.05,4.05,4.05,000,3.59
2013-04-26,4.09,4.10,4.05,4.05,48236100,3.59
2013-04-25,4.09,4.10,4.06,4.08,43272200,3.61
2013-04-24,4.07,4.11,4.06,4.10,40251200,3.63
2013-04-23,4.11,4.11,4.06,4.07,53760200,3.60
2013-04-22,4.10,4.13,4.09,4.10,52167000,3.63
2013-04-19,4.07,4.12,4.05,4.11,70008800,3.64
2013-04-18,4.03,4.07,4.02,4.06,29713200,3.60
2013-04-17,4.04,4.05,4.02,4.04,38897800,3.58
2013-04-16,4.04,4.06,4.02,4.04,39184500,3.58
2013-04-15,4.06,4.08,4.03,4.04,43407300,3.58
